playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg
7165,Dennis Spangenburg,M,Wraps,52,110,193,231
26825,Carlos Sandigo,M,Raw,22,71,143,160
24081,Eric Olsen,M,Raw,18,137,123,160
11182,William Clayton,M,Single-ply,64,82,185,203
29112,Josh Ericksen,M,Raw,30,97,158,200
4875,Victor Metz,M,Raw,27,73,200,208
10736,Brian Cochran,M,Single-ply,42,106,183,200
29361,Mark Niadas,M,Wraps,20,108,265,210
15990,Frank Wacker,M,Raw,50,116,225,253
21725,Lucy Rayner,F,Raw,18,57,110,125
27734,Frédéric Mannequin,M,Raw,22,65,208,230
12258,Jacqueline Skunda,F,Raw,32,81,118,135
23415,Cody Wilson,M,Raw,26,81,170,220
18544,Emilio Paez,M,Raw,32,109,268,285
685,Nadya Valero,F,Raw,18,51,100,100
11435,Maureen Kotzbach-Olson,F,Raw,39,62,85,123
28930,Paul Sutphin,M,Multi-ply,61,98,185,220
14291,Dana Mancini,F,Raw,26,62,85,100
2461,Chris Seville,M,Raw,30,83,210,265
12275,Matt Rich,M,Single-ply,32,163,338,215
11889,Jesse Schultz,M,Raw,31,81,160,208
7128,Edy Garza,F,Single-ply,18,77,150,150
16377,Bryan Newman,M,Raw,17,68,136,147
22651,Joseph Armas,M,Raw,26,65,170,215
21325,Emma Realing,F,Raw,16,51,70,84
5946,Janelle Gonzalez,F,Wraps,29,57,68,125
4583,Kathryn Martinez-Gilbertson,F,Raw,36,83,105,118
22168,Ryan Hamliton,M,Wraps,21,99,227,249
12232,Joshua Brown,M,Single-ply,19,109,323,258
26806,Conor Ames,M,Raw,28,89,215,250
23953,Vladyslav Fedorenko,M,Wraps,23,83,230,210
25511,Cruz Holguin,M,Wraps,24,108,213,245
13070,Mason White,M,Wraps,21,120,228,230
16905,Eric Garcia,M,Wraps,22,82,238,245
25098,Charles Higgins,M,Raw,23,59,138,153
28375,Andrew Holmes,M,Raw,21,75,210,263
3983,Nicki Crapotta,F,Wraps,28,60,143,183
14686,Tom Galea,M,Raw,23,80,203,233
6303,Sergey Skochek,M,Raw,34,65,185,230
9908,Frederick Martinez,M,Raw,48,124,228,295
780,Jacob Hart,M,Raw,37,94,170,229
17153,Trevor Viboch,M,Raw,29,82,178,198
21991,Steve Kowalski,M,Raw,31,77,155,163
5978,Ana Geitner,F,Raw,46,43,90,133
25227,Raiya Thomure,F,Wraps,17,70,86,102
20131,Priscilla Smoot,F,Raw,36,45,95,123
2196,Kristy Flower,F,Raw,24,82,140,153
14089,Sean Muir,M,Raw,47,73,208,253
24945,Rinaldo Visser,M,Single-ply,34,98,290,290
29829,Henry Tanuhala,M,Raw,32,127,250,270
20669,Alex Barajas,M,Raw,39,73,160,208
24953,Rebecca Nunns,F,Raw,27,60,125,155
27457,Ferenc Smuk,M,Wraps,65,88,250,250
26792,Nita Horton,F,Raw,30,67,95,133
9832,Elizabeth Phaiboon,F,Raw,20,71,125,138
26189,Brandon Patschke,M,Single-ply,17,79,153,183
6979,Jonathan Billheimer,M,Raw,72,74,105,173
18211,Martin Phillips,M,Raw,35,93,198,218
11824,Brent Miller,M,Raw,36,81,145,205
25538,Larry Moody,M,Raw,15,52,83,113
19393,Joanna Taunton,F,Raw,40,61,120,170
2376,Marcus Jones,M,Wraps,33,109,205,255
24935,Dakota Martin,M,Raw,15,100,147,166
20223,Cheryl Chang,F,Raw,21,55,103,123
17630,Ben Mazcantel,M,Raw,48,82,150,193
23888,Craig Berkowitz,M,Raw,54,101,243,245
11483,Mark Morthier,M,Raw,51,108,200,227
6511,Heidi Bower,F,Raw,51,65,123,130
13279,Gregg Gordon,M,Wraps,19,103,315,280
28716,Michael Gautreaux,M,Single-ply,32,87,193,198
14473,William VanSickle,M,Wraps,55,106,193,228
5439,Logan Perez-Braxton,M,Raw,26,107,190,220
10759,Nick Tatom,M,Raw,24,89,200,245
26613,Teresa Cheng,F,Wraps,35,86,93,75
6493,Alejandro Gonzalez,M,Raw,26,107,228,273
8964,Noah Johnson,M,Single-ply,17,81,263,258
25138,Nino Balsano,M,Wraps,21,95,204,240
5510,Justin Ellis,M,Raw,20,74,160,198
5330,Mackenzie Andrews,F,Raw,20,59,133,150
27061,Jacob De Los Reyes,M,Wraps,21,87,160,210
4531,Matt Borquez,M,Wraps,28,81,259,240
9866,Armand Mauro,M,Raw,20,75,183,250
15587,Kegan Ramsey,M,Raw,28,88,228,318
16749,Mike Farr,M,Wraps,24,90,228,273
10142,Joshua Williams,M,Single-ply,22,83,265,223
12089,Justin Tinsman,M,Raw,22,98,298,313
22804,Cooper Brooks,M,Raw,15,88,193,203
16531,Lucian York,M,Raw,24,98,310,328
18052,Fabrice Houbre,M,Raw,42,91,225,253
11280,Steven Roberts,M,Raw,20,89,215,230
28239,Marcus Jones,M,Raw,30,99,195,253
24034,Wes Johnson,M,Wraps,28,109,227,259
24983,Stephen Anderson,M,Raw,21,89,175,218
7788,Parker Buhrman,M,Raw,22,90,230,255
3456,Steven Davenport,M,Single-ply,46,131,323,320
19655,Nancy Sarieh,F,Raw,32,71,155,230
4940,Franklin Leon,M,Single-ply,29,59,260,228
9223,Melanie Lunghi,F,Wraps,24,48,88,123
26724,Joseph Rodrigues,M,Raw,37,74,180,220
22614,Cliff Rogers,M,Multi-ply,38,100,293,273
28331,Jess Wilcock,F,Wraps,20,52,103,130
14916,Krystle Conner,F,Raw,28,59,125,155
23724,Gerry Cochran,M,Raw,35,114,215,235
25431,Candice Crouse,F,Raw,35,51,73,103
20310,Michael White,M,Raw,52,73,150,183
7099,Brittany Rabe,F,Single-ply,18,69,173,175
8080,Janel Vegter,F,Wraps,25,60,208,195
16462,Dmitriy Kulikov,M,Raw,21,72,165,185
23472,Pete Wilson,M,Single-ply,80,90,153,160
18631,Katie Morio,F,Wraps,37,66,110,120
27249,Jordan Collier,M,Wraps,24,109,265,293
29924,Jacob Strong,M,Wraps,17,88,195,228
27307,Desiree Morgan,F,Raw,26,56,140,168
23835,Kevin Perdue,M,Raw,23,67,118,150
25364,John Franklin Jr,M,Raw,28,116,175,220
18663,Matt Johnson,M,Wraps,20,80,200,228
24507,Nelson Woods,M,Raw,22,81,155,193
20281,Alexander Lima,M,Raw,30,86,160,205
26940,Zach Hahn,M,Wraps,25,106,235,258
23561,Kim Bunt,F,Raw,33,52,63,120
9312,Libby Fava,F,Raw,42,76,115,120
6172,Olivia Mejean,F,Raw,27,72,130,153
3631,Mark Hammond,M,Raw,29,109,148,175
16955,Matthew Piper,M,Raw,29,100,185,193
6272,Mirelle Khoury Geagea,F,Raw,24,128,158,188
25000,Khino Brackeen,M,Raw,29,80,183,230
392,Robert Case,M,Raw,67,102,90,123
3191,Natasha Niznik,F,Wraps,30,71,90,120
16,Carlos Daniel Llosa,M,Raw,28,83,260,285
20584,Montserrat Hansack,F,Raw,21,77,113,145
19056,Anthony Campo,M,Wraps,29,90,261,256
29321,Clay Lewis,M,Wraps,20,73,102,150
22548,Adrian Sison,M,Raw,20,70,153,185
19877,Jonathan Jazwinski,M,Raw,32,83,190,228
26035,Evan Dickeson,M,Raw,15,96,140,178
27705,Coy Jorden,M,Raw,21,83,240,268
7394,Chesley Champion,F,Wraps,19,51,68,120
21223,Obed Hernandez,M,Wraps,14,90,193,188
593,Abigail Saunders,F,Raw,16,68,108,130
4719,Dylan Smith,M,Raw,29,102,265,260
25121,Zain Solanki,M,Raw,17,70,135,175
5827,Jeremiah Eaton,M,Raw,23,111,293,333
10749,Gary Strassberg,M,Single-ply,42,95,113,180
24345,Louie-Stephen Loniewski,M,Wraps,28,100,280,270
22271,Zack Farias,M,Wraps,29,64,125,147
18739,Briana Molfetta,F,Wraps,20,61,145,153
22420,Eric Nadeau,M,Raw,43,117,240,225
4798,Cody Hoferer,M,Wraps,27,97,285,270
10634,Nate Tyler,M,Raw,38,146,160,193
4795,David Maile,M,Raw,19,103,223,250
20976,Jensen Kierulff,M,Wraps,34,90,250,285
11234,Tessa Werjes,F,Single-ply,17,89,150,141
8656,Damon Walker,M,Raw,28,74,155,210
163,Bryan Boggs,M,Multi-ply,25,107,273,253
671,Krista Maatta,F,Raw,20,51,103,145
29156,Allen Carter,M,Raw,20,91,193,225
14308,Timminy Haycock,F,Wraps,28,81,175,163
29671,Michael Eisner,M,Wraps,20,121,200,223
16052,Joe Bernardi,M,Raw,24,64,170,213
23764,William Langi,M,Single-ply,15,99,120,150
14828,Charles Kimerline,M,Wraps,25,99,273,273
24817,Carl Barkley Jr,M,Wraps,47,82,204,200
26585,Robert Bare,M,Raw,33,98,228,248
22740,Mark Steel,M,Single-ply,39,99,329,268
25476,Caesar Marciales,M,Single-ply,26,78,140,185
5542,Todd Sammons,M,Wraps,39,122,138,175
22391,Brian Helverson,M,Wraps,20,87,193,204
7993,Lance Berry,M,Wraps,36,106,200,240
24022,Ilya Klopkov,M,Wraps,22,119,295,340
23177,Brandy Dickson,F,Raw,34,83,118,145
10900,Dominic Fraterrigo,M,Wraps,23,109,250,275
7758,Tony Rodenburg,M,Multi-ply,54,118,155,230
4837,Fernando Toledano,M,Single-ply,26,84,142,227
18677,Greg Hills,M,Raw,44,74,200,243
6548,Thomas Wills,M,Raw,28,93,230,280
24282,Michael Cannon,M,Raw,19,63,133,168
4481,Greg Gounder,M,Raw,15,68,116,116
3716,David Athey,M,Single-ply,23,80,280,255
10837,Tuan Nguyen,M,Raw,36,72,168,198
6140,Alexander Matheney,M,Raw,16,113,165,190
9956,Darren Neves,M,Single-ply,30,97,270,240
1549,Alexandra Green,F,Raw,22,117,130,130
26715,Thomas Botica,M,Raw,21,80,170,215
14818,Nicholas Clift,M,Raw,18,89,128,165
18428,Nitin B Tangellamudi,M,Raw,21,102,265,265
767,Judea Archie-Walker,F,Raw,26,141,145,165
5693,Robert Poetzel,M,Raw,54,82,170,193
24254,Chuck Kaezyk III,M,Raw,41,90,238,240
9700,Frank Juszynski,M,Single-ply,47,96,205,230
29866,Riina Lahti,F,Single-ply,36,62,185,178
24241,Stacey Otlin,F,Raw,38,74,123,140
19686,Juliana Gamble,F,Single-ply,19,53,103,113
4517,Jeremiah Meek,M,Raw,41,87,170,203
12411,Corina Bello,F,Raw,23,58,88,110
28604,James Sauer,M,Wraps,26,114,250,250
26976,Scott Layman,M,Raw,43,66,215,225
3292,Cleffchard Saliente,M,Raw,19,84,188,210
9011,Turanga Rongo,M,Raw,31,134,250,265
1403,Malati Harris,F,Raw,43,108,115,138
1382,Keith McHoney,M,Raw,32,66,258,280
10340,Autumn Howells,F,Raw,36,75,135,138
23312,Matt Hanson,M,Wraps,25,89,205,250
22055,Tyler Firestone,M,Wraps,19,96,205,233
1638,Ollie Meadows,M,Raw,32,97,250,273
14083,Connor Trombly,M,Raw,21,103,203,238
8800,Andrew Herbert,M,Raw,33,109,318,355
23291,Ali Ben Hadj Ali,M,Raw,26,93,280,333
24975,Isi Enaiho,M,Raw,35,102,255,313
6406,Erin Kelly,F,Raw,28,81,115,150
9074,Sarah Carver,F,Raw,30,54,103,123
17563,Kelsey Garonzik,F,Raw,20,67,128,148
5448,Brendan Wulf,M,Raw,21,112,235,265
12168,Sarah Sliwka,F,Raw,32,58,85,118
26706,Drevaun Bailey,M,Raw,22,92,208,278
5078,Noelia Corona-Terry,F,Raw,35,64,173,188
25032,Chris Jividen,M,Single-ply,29,99,278,303
21559,Zdravko Sarafimov,M,Single-ply,27,92,353,335
26526,Hannah Helder,F,Raw,20,67,115,130
13564,Ross Lawton,M,Raw,22,66,190,210
17073,Pete Frank,M,Wraps,26,90,223,238
3850,Cheri Rushing,F,Wraps,29,73,118,125
22909,Russell Murphy,M,Single-ply,18,92,213,229
21121,Galina Sakadina,F,Wraps,29,51,90,103
6488,Garrett Goolsby,M,Wraps,20,98,235,255
10145,Morocco Arnold,M,Wraps,20,136,295,322
13828,Christian Bustos,M,Raw,19,83,143,160
7154,Rachael Mathews,F,Raw,40,67,93,128
28270,Jason Cook,M,Multi-ply,34,111,375,320
6610,Asheesh Elete,M,Raw,20,101,225,263
5179,Daniel Cooper,M,Raw,28,98,238,265
20733,Jared Robinson,M,Raw,36,99,215,245
12330,Anastasiya Potrashkova,F,Raw,19,62,128,150
18268,Tony Beecham,M,Raw,42,113,273,303
19103,Kristina Kanemoto,F,Single-ply,22,55,130,138
29061,Tim Plantikow,M,Wraps,41,105,145,183
2494,William Sandoval,M,Raw,25,92,220,263
22331,Jenna Neeley,F,Single-ply,24,59,175,153
19420,Matthew Chapman,M,Raw,48,75,163,175
22161,Theo Lagis,M,Single-ply,31,60,210,233
845,Donnie Brumley,M,Raw,38,87,170,215
8734,Thomas Greene,M,Raw,30,104,188,215
11916,Cara Westin,F,Single-ply,45,73,183,183
11871,Aaron Bonilla,M,Raw,0,98,200,203
12415,Priscilla Ribic,F,Single-ply,41,71,225,225
7967,Andrew Awad,M,Wraps,29,100,245,263
23563,Lindsay Small,F,Raw,30,65,150,168
7340,Ryan Clark,M,Wraps,39,146,-300,273
13891,Brenna Patterson,F,Raw,22,62,128,160
28491,Sean Fu,M,Single-ply,21,85,218,273
27297,Elias Matute,M,Wraps,20,87,205,248
7137,Denis Feise,M,Wraps,23,131,343,345
2964,Charmain Dayman,F,Raw,50,69,73,100
15751,Darren Hess,M,Wraps,28,110,254,281
18913,Devvin Guzman,M,Raw,20,71,165,165
15476,Michael Hedlesky,M,Raw,28,117,260,353
5772,Yulia Medvedeva,F,Single-ply,31,63,205,170
17432,Rochelle Horanzy,F,Raw,20,56,70,105
23429,Alex Bandas,M,Raw,27,82,170,185
18344,Dhiren Dunraj,M,Raw,25,73,158,210
2530,Luis Ramírez,M,Single-ply,51,112,270,238
11138,Andrew Tindal,M,Raw,23,89,255,263
29998,Nancy Warren,F,Raw,51,55,80,80
14716,Keith Kanemoto,M,Single-ply,57,82,265,243
8429,Minh Le,M,Raw,22,64,150,175
4917,Samuel Bublitz,M,Wraps,22,104,218,263
25709,Joshua Medina,M,Raw,26,74,143,188
5901,Charles Cooper,M,Raw,42,97,185,230
8286,Mikaela Leibfried,F,Single-ply,18,51,155,138
20643,Rodney Garlits,M,Raw,28,120,320,310
27790,Steve Lyons,M,Raw,39,102,115,175
26561,Martha Mishkin,F,Raw,34,46,60,105
5656,Tina Zheng,F,Single-ply,20,71,163,155
16127,Gary Panttila,M,Raw,29,105,248,273
22481,Stephanie Reed,F,Raw,27,70,105,120
5907,York Stanham,M,Raw,25,82,180,228
7373,Kaitlyn Paliotti,F,Raw,27,63,93,138
19362,Mikayla Zoellner,F,Raw,15,75,93,115
28262,Evan Pittman,M,Raw,18,68,179,220
28954,John Pena,M,Wraps,43,90,273,258
6721,Brittany Buckner,F,Wraps,23,64,86,107
24226,Ben Tynan,M,Raw,17,108,183,228
28884,Kevin Downing,M,Raw,30,103,233,245
12686,Rose Pristell,M,Raw,57,67,138,208
8264,Adam Jakubek,M,Wraps,16,102,190,195
7693,Mason Evans,M,Raw,33,81,140,168
19522,Maile Earnest,F,Raw,37,83,148,153
8325,Penny Pruitt,F,Raw,50,96,88,118
29897,Cameron Hodges,M,Raw,19,65,135,173
12265,Olga Parkhomenko,F,Raw,28,54,95,108
11421,Ivan Zotov,M,Wraps,33,89,195,220
1826,Régis Gautier,M,Single-ply,60,81,180,235
21932,Jon Enloe,M,Wraps,43,95,159,193
25169,Kevin Lesniak,M,Raw,23,113,223,215
12329,Austin Ivie,M,Raw,17,81,168,215
560,Leonardo Cardenas,M,Raw,17,73,180,208
4107,Elis Harrington,F,Raw,20,61,95,115
24819,Barbara Taylor,F,Raw,58,72,113,150
5435,Denis Pelleteret,M,Raw,64,73,123,140
4437,Christopher Sharp,M,Wraps,18,77,140,223
10382,Pedro Holanda Junqueira,M,Raw,30,82,143,180
24981,Ed Anton,M,Raw,44,99,210,255
17826,Will Dodd,M,Raw,23,103,205,273
24837,Chris Thomas,M,Wraps,0,86,178,200
4406,Nicole Nguyen,F,Raw,23,45,123,138
29300,Kevin Alvarez,M,Raw,26,100,268,288
18073,Phil Clough,M,Raw,34,91,208,240
23958,Cody Perry,M,Wraps,26,123,235,248
9917,Rewi Marshall,M,Raw,28,91,215,238
28471,Zackary Whitetree,M,Raw,28,98,228,288
22346,Vanden Grube,M,Raw,19,88,235,285
18880,Jerimiah Mahan,M,Raw,26,74,183,195
15096,Duston Quek,M,Raw,26,74,185,215
2817,Rosie Espinoza,F,Raw,30,52,110,130
16724,Dustin Contantine,M,Wraps,21,81,183,280
18792,Suzanne LaForge,F,Raw,58,67,146,193
26177,Jordon Ruiz,M,Single-ply,20,67,265,265
27417,Dan Green,M,Raw,31,109,340,373
5782,Naarah Pyscher,F,Raw,34,74,148,175
20960,Joe Williams,M,Wraps,33,107,288,272
16163,Trinity Ocampo,F,Raw,36,86,120,120
20109,Clair Angel,F,Raw,54,57,110,145
19169,Michael Mitts,M,Raw,53,115,143,193
9715,William Chen,M,Raw,27,92,210,255
10699,Matthew Buttimer,M,Raw,0,80,185,240
29096,Levi Bamber,M,Multi-ply,19,67,295,234
17396,Cory Velting,M,Multi-ply,59,110,260,263
21664,Randy Hall,M,Raw,38,129,225,250
4895,Mohamed Said Youssef Mohamed,M,Single-ply,0,125,335,310
26342,Claudio Ravazzola,M,Single-ply,43,74,253,230
23505,Jonathan Hughes,M,Raw,31,103,170,210
22933,Keenan Chinen,M,Raw,26,112,180,193
20421,Michael Alexander,M,Wraps,34,110,215,268
29350,Jolien Dreesen,F,Raw,23,61,140,180
148,Jamario Latter,M,Raw,23,74,165,200
16669,Jodie Sajor,F,Raw,46,78,180,183
18752,Jonathan Nguyen,M,Raw,21,89,205,285
8555,Devika Parashar,F,Raw,28,55,-65,88
22483,Dylan Sanders,M,Single-ply,20,80,213,248
26116,Phillip Smelser,M,Raw,57,101,198,205
15463,Enrique Lugo,M,Wraps,19,119,318,325
23154,Danny Grigsby,M,Wraps,20,105,295,330
4443,Jonathan Bar,M,Wraps,20,62,135,165
7446,Gage Mayers,M,Raw,21,74,140,150
236,Joseph Santaniello,M,Raw,20,90,190,245
15901,Josh Sanderson,M,Wraps,23,123,273,263
29391,Jennifer Lookabaugh,F,Raw,39,67,100,126
10754,LeAnne Shumaker,F,Raw,44,71,90,128
7123,Mendrado Catoto,M,Raw,21,72,130,170
28581,Eion Fitzgerald,M,Wraps,20,88,195,185
10123,Mary Macken,F,Raw,55,47,108,130
13711,Cory Harris,M,Raw,26,73,153,185
3083,Corrina Rocha,F,Raw,25,67,98,145
26678,James Vang,M,Single-ply,23,65,243,273
632,Sylwia Surowiec,F,Raw,25,78,98,115
23197,Chris White,M,Multi-ply,30,107,233,233
18877,Sam Downey,M,Raw,17,98,220,198
2665,Josh Caldwell,M,Wraps,24,100,280,293
27662,Jennifer Thompson,F,Single-ply,34,59,165,180
25592,Ian Connors,M,Wraps,30,71,123,148
27530,Shelby Lopez,F,Raw,13,46,55,85
10526,Monica Sparango,F,Single-ply,43,67,133,150
15836,Alison Kam,F,Raw,23,61,158,170
10060,Tom Conway,M,Single-ply,69,75,138,197
14788,Dixie Church,F,Wraps,32,88,145,163
12075,Ryan Tran,M,Raw,17,82,233,268
27625,Daniel Young,M,Raw,18,89,203,235
20595,Sam Wallace,M,Wraps,20,137,285,285
14109,Sergey Semenets,M,Wraps,38,134,300,360
9686,Jessica Gulovsen,F,Wraps,34,123,133,143
26977,Dustin Buterbaugh,M,Raw,30,122,263,303
20258,Dennis Lim,M,Raw,30,67,200,228
25808,Luke Whenman,M,Raw,35,91,180,230
19201,Premar Namnama,M,Raw,23,81,253,290
27258,Marie Mire,F,Raw,45,110,75,113
5249,Huong Siverd,F,Raw,43,63,95,118
8533,Raymarco Garcia,M,Raw,30,93,228,265
7426,Andrew Heckman,M,Raw,34,121,300,310
12345,Larnah Lowe,F,Wraps,29,77,163,170
27846,Lisa Zwosta,F,Raw,37,94,70,123
7979,MJ McLean,F,Raw,33,56,90,103
28804,Lauren Castiglia,F,Raw,32,68,93,111
26161,Taryn Albright,F,Raw,24,63,140,160
1735,Yer Yang,F,Raw,21,51,93,98
23781,Jimmy Daniel,M,Wraps,23,90,228,215
14484,Yousseff Bujaidar,M,Raw,23,98,238,248
4255,Chris Carter,F,Raw,40,81,150,140
27293,Natalie Hanson,F,Single-ply,25,83,240,208
2475,Georgina Adam,F,Wraps,39,110,205,185
10756,Keiko Nakai,F,Raw,0,54,83,105
29973,Cynthia Gallegos,F,Wraps,44,80,110,133
3713,Jon Murray,M,Raw,53,89,103,105
6704,Emma Graubard,F,Raw,17,65,55,90
18188,Samuel Leehe,M,Raw,30,93,215,260
17091,Shannon Kudlawiec,F,Raw,19,61,115,125
28788,Samuel Kim,M,Raw,21,76,178,188
5189,Robin Shell,F,Raw,45,62,93,128
28004,Brandon Barber,M,Raw,26,120,235,272
21856,Bradina Anae,F,Raw,15,165,160,200
16456,Brent Alapa,M,Multi-ply,41,99,365,288
14210,Steve Mittleman,M,Raw,44,108,190,228
7843,Monica Nemeth,F,Raw,18,67,120,130
12640,Larry Koester,M,Raw,25,80,150,185
14052,Nicole Hinson,F,Raw,27,73,100,120
13031,Colin Sheehan,M,Raw,20,71,183,213
29492,David Ricalde,M,Single-ply,18,67,198,210
21485,Tyler Dutremble,M,Raw,23,73,200,210
6764,Janine Jadallah,F,Raw,46,64,93,138
25766,Mario Lozano,M,Raw,21,94,163,235
10793,Michael Srokowski,M,Raw,20,78,188,268
1125,Rob Schultz,M,Raw,55,120,220,215
17625,Nicole Steger,F,Single-ply,30,62,160,195
29603,Jake Burke,M,Raw,66,109,173,165
18733,Bobby Rinehart,M,Wraps,37,90,245,208
11543,Ana Uniforme,F,Raw,20,56,115,163
22986,Madeline Scott,F,Raw,25,67,155,185
23164,Joe Bocanegra,M,Raw,25,67,150,173
26153,Daniela Silva,F,Wraps,47,53,90,120
4358,Meliton Cancino,M,Multi-ply,19,87,272,238
14114,Anttila Pekka,M,Raw,51,82,170,221
17727,Ethan Waltz,M,Wraps,23,88,202,238
29978,Ronald Tarvin,M,Raw,28,82,273,295
21400,Darrel Simpson,M,Raw,27,89,220,273
7421,Tony Saunders,M,Raw,53,192,225,135
25016,John Rivas,M,Wraps,25,109,350,353
6652,Jeff Jones,M,Wraps,26,119,210,248
17484,Takeru Nishi,M,Raw,22,68,180,228
9160,Kandise Nicole Sanders,F,Raw,30,67,110,120
25225,Jessica Martin,F,Raw,33,72,88,148
26122,Gavin Turrell,M,Raw,48,104,160,270
23711,Craig D Berkowitz,M,Raw,53,90,215,228
7622,Vincent Stepchuk,M,Multi-ply,52,94,293,238
987,Shelby Sullivan,F,Raw,17,69,115,123
27042,Gavin Bell,M,Raw,17,79,178,193
16014,Abby Menefee,F,Raw,21,57,100,116
2852,Paul Fischer,M,Raw,49,81,178,228
11695,Volodymyr Svistunov,M,Single-ply,29,162,425,340
8853,Jeff Butt,M,Raw,45,93,238,250
16336,David Robinson,M,Raw,74,82,75,115
14996,Dante Citizen,M,Single-ply,18,74,253,255
17014,Michael Newborn,M,Raw,26,98,238,300
17633,Laura McGuill,F,Raw,26,61,135,155
19563,Michael Bruce,M,Raw,30,102,275,295
16866,Claudia Ruiz,F,Raw,30,93,95,120
26160,Gary Allen,M,Single-ply,52,140,348,265
9654,Max Higgins,M,Multi-ply,35,115,365,265
3040,Tyler Adams,M,Raw,27,95,220,245
16035,Carrie Beacom,F,Wraps,42,89,85,93
5010,Benjamin Banks,M,Single-ply,27,114,320,315
28063,Jason Chang,M,Raw,16,60,150,185
23384,Vicky Taylor-Hood,F,Raw,41,76,143,180
3273,Justin Tinsman,M,Raw,21,98,288,288
7227,Shanny Ho,F,Raw,27,72,130,168
3683,Nicolas Cruz-Uribe,M,Raw,23,81,63,90
23058,Katie Tushuizen,F,Raw,34,90,135,173
6807,Chuck Krutulis,M,Raw,35,90,-285,288
12337,Stephanie Fraser,F,Raw,26,53,100,120
22083,Therese Janc,F,Wraps,39,78,173,205
1316,Colton Steyer,M,Raw,16,67,130,143
3225,Bronson Annable,M,Raw,24,108,228,255
17456,D. Hawk,M,Single-ply,18,81,193,243
21199,Jovanka Bursac,F,Raw,28,91,160,175
27594,Ricky Sherrock,M,Wraps,29,98,275,265
27207,Piotr Sadowski,M,Raw,22,119,300,310
9852,Nicola Schiano,M,Raw,21,119,160,165
5752,Charlie Lyons,M,Wraps,31,119,323,345
10617,Suresh Puthiyandi,M,Single-ply,28,55,255,213
16393,Justin Perez,M,Raw,21,102,235,245
4616,John Haack,M,Raw,23,83,298,315
19481,Cara Wochaski,F,Raw,20,66,150,170
29153,Spencer Jankowski,M,Single-ply,19,102,247,222
23253,Sarah Paez-Long,F,Raw,33,83,138,158
1300,Shirur Ragimov,M,Wraps,30,67,210,220
23669,Julius Fajotina,M,Single-ply,29,66,165,183
15222,Bobby Ignacio,M,Raw,25,89,208,225
22668,Adam Paczuk,M,Raw,18,68,160,195
29230,Dan Kovacs,M,Wraps,43,144,324,363
13673,Jeff Madsen,M,Raw,62,61,135,165
9900,Justin Osborn,M,Wraps,32,105,240,273
5495,Valeriy Razdorozhnyy,M,Wraps,50,94,180,180
21675,Shannon Vandewalle,F,Raw,39,55,98,125
9600,Ross Leppala,M,Raw,33,83,258,260
26421,Ray Krissick,M,Wraps,19,88,181,236
1798,Kim Dahl Hansen,M,Single-ply,45,93,278,283
12149,Randall Pattee,M,Raw,30,81,205,210
9667,Pat Walsh,M,Single-ply,21,82,225,258
21587,David Cook,M,Wraps,48,140,205,225
24611,Adam Hall,M,Single-ply,30,77,165,203
21431,Rosalind Sutch,F,Raw,36,78,135,138
6441,Maer Jimenez,F,Raw,36,68,140,185
8636,Andrew Valdez,M,Raw,22,81,183,240
24489,Tom Sheeran,M,Raw,22,80,160,185
15600,Noah Phillips,M,Wraps,22,56,160,148
18743,Brent Hartley,M,Raw,30,74,195,250
29074,Daniel Vanderberg,M,Raw,27,67,150,185
3654,David Chao,M,Raw,21,97,188,210
7052,Kevin Ward,M,Wraps,50,99,193,210
15945,Albert Caval,M,Raw,36,66,183,240
11371,Belinda Stirling,F,Raw,36,109,110,150
15710,Joseph Hwang,M,Raw,27,66,168,188
1286,Stefanie Cohen,F,Raw,25,55,183,215
19914,Najat Khoury,F,Raw,33,128,215,206
20829,Ashley Schramm,F,Raw,26,101,138,160
2137,Najat Khoury,F,Raw,34,132,233,205
23171,Steve Calamars,M,Raw,58,96,138,203
10828,J. Lusk,M,Single-ply,43,56,160,185
12208,David Laws,M,Wraps,29,105,170,225
12289,Mariah Corke,F,Raw,25,75,140,165
9873,Sierra Keyes,F,Raw,18,94,130,143
21923,Leandria Ates,F,Raw,23,63,128,175
16489,Brad Arbic,M,Raw,34,140,338,350
23695,Anthony Provenza,M,Wraps,33,120,270,280
13467,Karen Nelson,F,Raw,50,52,68,100
6894,Mylene Crouthamel,F,Wraps,40,60,120,140
9884,Jes Sherman,F,Raw,27,55,95,110
3610,Noel Tecarro,M,Raw,22,89,185,205
27117,Tony Canino,M,Wraps,24,123,305,310
24948,Dale Lunsford,M,Raw,0,88,193,240
7151,Vincent Falzetta,M,Raw,17,72,183,258
17347,Kyle Riege,M,Raw,25,118,208,243
6012,Jonathan Boardman,M,Raw,22,97,168,255
13645,McKenzie Selby,M,Wraps,22,83,191,227
14113,Robb Bradford,M,Raw,24,108,250,280
4882,Ali Sayed,M,Raw,21,73,195,238
16524,James Brown,M,Single-ply,17,83,166,197
13076,Andreas Bull Hansen Bjorn,M,Raw,40,110,245,300
12611,Michelle Griffith,F,Wraps,32,67,78,120
12046,Matthew Boswell,M,Raw,29,89,223,250
4146,Ethan Bixel,M,Raw,17,97,228,250
8906,Scott Hyde,M,Raw,32,112,218,263
23320,Julie Fisker,F,Raw,22,52,95,130
